"Guid","AccountNumber","AccountSource","AnnualRevenue","BillingCity","BillingCountry","BillingGeocodeAccuracy","BillingLatitude","BillingLongitude","BillingPostalCode","BillingState","BillingStreet","CPQ_Only_Demo__c","Calculate_Tax__c","Contracting_Automation__c","CurrencyIsoCode","Description","Fax","Industry","IsCustomerPortal","IsPartner","Jigsaw","Name","NumberOfEmployees","Ownership","ParentId","Phone","Rating","SBQQ__AssetQuantitiesCombined__c","SBQQ__CoTermedContractsCombined__c","SBQQ__CoTerminationEvent__c","SBQQ__ContractCoTermination__c","SBQQ__IgnoreParentContractedPrices__c","SBQQ__PreserveBundle__c","SBQQ__PriceHoldEnd__c","SBQQ__RenewalModel__c","SBQQ__RenewalPricingMethod__c","SBQQ__TaxExempt__c","Segment__c","ShippingCity","ShippingCountry","ShippingGeocodeAccuracy","ShippingLatitude","ShippingLongitude","ShippingPostalCode","ShippingState","ShippingStreet","Sic","SicDesc","Site","TickerSymbol","Type","Website"
0de09ab6-e01c-4f91-bba0-a7c6361f9d2d,"#N/A","#N/A","#N/A",Panama City,Panama,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,Manual,USD,"#N/A","#N/A","#N/A",false,false,"#N/A",Panama Exchange,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,"#N/A","#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A",Panama City,Panama,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A"
0e48b397-fd08-4ffb-b38a-46c780d057b7,1,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,Manual,USD,"#N/A","#N/A","#N/A",false,false,"#N/A",Southeast Select Winners,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
0ec8af86-8121-4fa5-aa1b-5ebd53b08f88,2523525235,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,Manual,USD,"#N/A","#N/A","#N/A",false,false,"#N/A","Generics, Inc.","#N/A","#N/A","#N/A","#N/A","#N/A",false,true,Add-on,Prompt,false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
0f00463d-be78-4b29-a09e-57fb7ee2b4c1,"#N/A","#N/A","#N/A",Oakland,USA,"#N/A","#N/A","#N/A",94606,California,71 Orchard Drive,false,false,Opportunity Close,USD,"#N/A","#N/A",Biotechnology,false,false,"#N/A",Green Boat Ltd.,350,"#N/A","#N/A",818-4823273,"#N/A",false,false,Add-on,Always,false,true,"#N/A",Contract Based,Same,No,"#N/A",Oakland,USA,"#N/A","#N/A","#N/A",94606,California,71 Orchard Drive,"#N/A","#N/A","#N/A","#N/A",Customer,"#N/A"
0f035af4-79f8-430e-aa20-072fb65f54a2,1234567890-SML,"#N/A","#N/A",Encinitas,United States,"#N/A","#N/A","#N/A",92024,CA,177 Neptune Avenue,false,false,Manual,USD,"#N/A","#N/A","#N/A",false,false,"#N/A",Lougeay Inc.,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A",Encinitas,United States,"#N/A","#N/A","#N/A",92024,CA,177 Neptune Avenue,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
0f6c0e00-58a7-49fe-bc8e-0e6855740b71,3456678,"#N/A","#N/A",san francisco,United States,"#N/A","#N/A","#N/A",94111,CA,475 Sansome St,false,true,Manual,USD,"#N/A","#N/A",Professional Services,false,false,"#N/A",Pied Piper - JM,200,"#N/A","#N/A",415-555-5555,"#N/A",false,false,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A",san francisco,United States,"#N/A","#N/A","#N/A",94111,CA,427 Sansome St.,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
0fa2846d-c810-4d02-8ab9-be2e98e69c0d,"#N/A","#N/A","#N/A",Indianapolis,USA,"#N/A","#N/A","#N/A",46777,Indiana,9593 Wishing View Hollow,false,false,Opportunity Close,USD,"#N/A","#N/A",Consulting,false,false,"#N/A",The Krusty Krab,"#N/A","#N/A","#N/A",(574) 046-2172,"#N/A",false,false,"#N/A",Never,false,false,"#N/A","#N/A",Same,"#N/A","#N/A",Indianapolis,USA,"#N/A","#N/A","#N/A",46777,Indiana,9593 Wishing View Hollow,"#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A"
0fb02a9d-b518-4ac6-ba90-4818eb334b2d,"#N/A","#N/A","#N/A",SF,USA,"#N/A","#N/A","#N/A",94105,CA,50 Fremont,false,false,Manual,USD,"#N/A","#N/A",Technology,false,false,"#N/A",Infinity Solutions,"#N/A","#N/A","#N/A",(415) 999-9999,"#N/A",false,false,"#N/A","#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A",SF,USA,"#N/A","#N/A","#N/A",94105,CA,50 Fremont,"#N/A","#N/A","#N/A","#N/A",Competitor,IF.com
0fb1142d-6485-4f9f-bec2-703ff3e4fc1d,"#N/A","#N/A","#N/A",Montpelier,USA,"#N/A","#N/A","#N/A",05258,Vermont,3221 Sleepy Common,false,false,Manual,USD,"#N/A","#N/A",Government,false,false,"#N/A",Omni Consimer Products,"#N/A","#N/A","#N/A",(802) 267-9470,"#N/A",false,false,"#N/A","#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A",Montpelier,USA,"#N/A","#N/A","#N/A",05258,Vermont,3221 Sleepy Common,"#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A"
10155168-69b6-4247-bb98-d7efdf48f18f,5,"#N/A","#N/A",New York,United States,"#N/A","#N/A","#N/A",10020,NY,1271 6th Avenue,false,true,Manual,USD,"#N/A","#N/A",Professional Services,false,false,"#N/A",Sterling Cooper Draper Pryce,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,"#N/A"
101f8ae9-3c44-4f7a-83d3-611b9da35311,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,Manual,USD,"#N/A","#N/A",Chemicals,false,false,"#N/A",Service Cloud Test Account,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,"#N/A","#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
1020c465-566e-4c92-8214-13f8241d645e,"#N/A","#N/A","#N/A",Anchorage,USA,"#N/A","#N/A","#N/A",99605,Alaska,9624 Burning Orchard,false,false,Opportunity Close,USD,"#N/A","#N/A",Banking,false,false,"#N/A",Thatherton Fuels,"#N/A","#N/A","#N/A",(907) 059-4929,"#N/A",false,false,"#N/A",Never,false,false,"#N/A","#N/A",Same,"#N/A","#N/A",Anchorage,USA,"#N/A","#N/A","#N/A",99605,Alaska,9624 Burning Orchard,"#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A"
1076b98a-4004-45ec-907c-7a5c0a645692,3452346754,"#N/A","#N/A",Providence,USA,"#N/A","#N/A","#N/A",02958,Rhode Island,7988 Umber Valley,false,false,Opportunity Close,USD,"#N/A","#N/A",Chemicals,false,false,"#N/A",Chotchkies,"#N/A","#N/A","#N/A",(401) 290-8509,"#N/A",false,false,Add-on,Prompt,false,false,"#N/A",Contract Based,Same,"#N/A","#N/A",Providence,USA,"#N/A","#N/A","#N/A",02958,Rhode Island,7988 Umber Valley,"#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A"
108f7827-f8c3-4227-b739-840b1880ed81,"#N/A","#N/A","#N/A",Pierre,USA,"#N/A","#N/A","#N/A",57990,South Dakota,9858 Tawny Downs,false,false,Manual,USD,"#N/A","#N/A",Hospitality,false,false,"#N/A",General Services Corporation,"#N/A","#N/A","#N/A",(605) 804-9523,"#N/A",false,false,"#N/A","#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A",Pierre,USA,"#N/A","#N/A","#N/A",57990,South Dakota,9858 Tawny Downs,"#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A"
10b53a36-04bd-436e-b861-3ce6baeccc07,"#N/A","#N/A","#N/A",New York,USA,"#N/A","#N/A","#N/A",12355,New York,4510 Iron Nectar Circle,false,false,Opportunity Close,USD,"#N/A","#N/A",Communications,false,false,"#N/A",Flowers By Irene,"#N/A","#N/A","#N/A",(917) 435-9426,"#N/A",false,false,"#N/A",Never,false,false,"#N/A","#N/A",Same,"#N/A","#N/A",New York,USA,"#N/A","#N/A","#N/A",12355,New York,4510 Iron Nectar Circle,"#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A"
10b63299-3470-4f60-acdd-21819b3d75c5,2434234,"#N/A","#N/A",Apex,"#N/A","#N/A","#N/A","#N/A",27502,NC,311 Cameron Glen Drive,false,false,Opportunity Close,USD,"#N/A",(919) 555-2222,"#N/A",false,false,"#N/A",Lawn Services,"#N/A","#N/A","#N/A",(919) 555-1111,"#N/A",true,true,Add-on,Always,false,true,"#N/A",Contract Based,Uplift,No,"#N/A",Raleigh,"#N/A","#N/A","#N/A","#N/A",27614,NC,10600 Hanarry Court,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
1228826b-c307-40d0-a0de-8e712d4f6b79,test1,"#N/A",1.0E9,Clairefontaine-en-Yvelines,France,"#N/A","#N/A","#N/A",78120,"#N/A",DOMAINE DE MONTJOYE,true,true,Manual,USD,"Argentina Out 4-3
Uruguay Out 2-0
Belgium Out 1-0
Croatia Out 4-2 
Italia not even qualified, Netherland not even qualified","#N/A",Professional Services,true,false,"#N/A",World Champion **,22,"#N/A","#N/A",+33699599953,"#N/A",false,false,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A",Clairefontaine-en-Yvelines,France,"#N/A","#N/A","#N/A",78120,"#N/A",DOMAINE DE MONTJOYE,"#N/A","#N/A","#N/A","#N/A",Prospect,www.worldcup-2018champions.com
12294e3e-67e3-45e7-8e7c-898433da5f20,2423466662,"#N/A","#N/A",Apex,United States,"#N/A","#N/A","#N/A",27502,NC,311 Cameron Glen Drive,false,false,Manual,USD,"#N/A","#N/A",Consulting,false,false,"#N/A",Accent Consulting,"#N/A","#N/A","#N/A",9195551111,"#N/A",true,true,Add-on,Prompt,false,true,"#N/A",Contract Based,Same,No,"#N/A",Raleigh,United States,"#N/A","#N/A","#N/A",27614,NC,10600 Hanarry Court,"#N/A","#N/A","#N/A","#N/A",Customer,9195552222
1232ce85-93b2-4f1f-b36b-0b646f6c8c28,"#N/A",Other,2.0E7,Mountain View,United States,"#N/A","#N/A","#N/A",94043,CA,1600 Amphitheatre Pkwy,false,false,Manual,USD,A company for people,(800) 588-2301,Technology,false,false,"#N/A","Aviato, Inc.",290,"#N/A","#N/A",(800) 588-2300,"#N/A",false,false,"#N/A","#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A",Mountain View,United States,"#N/A","#N/A","#N/A",94043,CA,1600 Amphitheatre Pkwy,"#N/A","#N/A","#N/A","#N/A",Prospect,www.aviato.com
124c06d2-9e3e-4f9a-8d45-29d1aeb27b48,"#N/A","#N/A","#N/A",Seattle,USA,"#N/A","#N/A","#N/A",98611,Washington,9223 Noble Island Meadow,false,false,Manual,USD,"#N/A","#N/A",Retail,false,false,"#N/A",Roxxon,"#N/A","#N/A","#N/A",(206) 493-6324,"#N/A",false,false,"#N/A","#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A",Seattle,USA,"#N/A","#N/A","#N/A",98611,Washington,9223 Noble Island Meadow,"#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A"
127ec857-7e00-4d78-b6b3-6853b5aaeedf,BCD Company,"#N/A",3600000.0,Paris,United States,"#N/A","#N/A","#N/A",75015,"#N/A",29 rue du loup,true,true,Manual,USD,LLI Corp has been providing services and help to many companies in various sector for the past 25 years.,"#N/A",Professional Services,false,false,"#N/A",LLI Corporation,3500,"#N/A","#N/A",0149293268,"#N/A",true,true,Add-on,Prompt,false,true,"#N/A",Contract Based,Same,No,"#N/A",Paris,France,"#N/A","#N/A","#N/A","#N/A","#N/A",37 Avenue de l'oncle rageur,"#N/A","#N/A","#N/A","#N/A",Customer,www.lli-corp.com
1319a52f-6ea6-4a99-8bae-2207ee596f0e,"#N/A","#N/A","#N/A",Dover,USA,"#N/A","#N/A","#N/A",19894,Delaware,1371 Merry Grove Nook,false,false,Manual,USD,"#N/A","#N/A",Chemicals,false,false,"#N/A",Mooby Corp,"#N/A","#N/A","#N/A",(302) 923-2825,"#N/A",false,false,"#N/A","#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A",Dover,USA,"#N/A","#N/A","#N/A",19894,Delaware,1371 Merry Grove Nook,"#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A"
13207f43-3875-4bfc-8266-5e027b0894da,"#N/A","#N/A",1000000.0,Chicago,United States,"#N/A","#N/A","#N/A",60654,IL,111 West Illinois Street,false,false,Manual,USD,"Robots, robots, and more robots.","#N/A","#N/A",false,false,"#N/A",Wall-e,49,"#N/A","#N/A",3129186743,"#N/A",false,false,"#N/A","#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",www.walle.com
146ff25c-068d-431a-80c0-d38286069ef9,"#N/A","#N/A","#N/A",Dover,USA,"#N/A","#N/A","#N/A",19778,Delaware,1890 Silver Bluff Ramp,false,false,Opportunity Close,USD,"#N/A","#N/A",Energy,false,false,"#N/A",Vandelay Industries,"#N/A","#N/A","#N/A",(302) 361-3606,"#N/A",false,false,"#N/A",Never,false,false,"#N/A","#N/A",Same,"#N/A","#N/A",Dover,USA,"#N/A","#N/A","#N/A",19778,Delaware,1890 Silver Bluff Ramp,"#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A"
14d90a50-a1fd-4170-93c3-2293b3441ab7,"#N/A","#N/A","#N/A",Cheyanne,USA,"#N/A","#N/A","#N/A",82963,Wyoming,6122 Little Sky Cove,false,false,Manual,USD,"#N/A","#N/A",Construction,false,false,"#N/A",Primatech,"#N/A","#N/A","#N/A",(307) 438-1708,"#N/A",false,false,"#N/A","#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A",Cheyanne,USA,"#N/A","#N/A","#N/A",82963,Wyoming,6122 Little Sky Cove,"#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A"
14fd38ac-b6bf-44a9-a571-a998d5420b69,CD656092,"#N/A",3.5E8,Burlington,USA,"#N/A","#N/A","#N/A",27215,NC,525 S. Lexington Ave,false,false,Manual,USD,"#N/A",(336) 222-8000,Apparel,false,false,"#N/A",Burlington Textiles Corp of America,9000,Public,"#N/A",(336) 222-7000,Warm,false,false,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",546732,"#N/A","#N/A",BTXT,Customer - Direct,www.burlington.com
1518f503-bdcf-4212-800f-50ebfa8b28db,"#N/A","#N/A","#N/A",Neward,USA,"#N/A","#N/A","#N/A",07912,New Jersey,7287 Sleepy Creek Estates,false,false,Manual,USD,"#N/A","#N/A",Transportation,false,false,"#N/A",Allied Biscuit,"#N/A","#N/A","#N/A",(848) 660-7377,"#N/A",false,false,"#N/A","#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A",Neward,USA,"#N/A","#N/A","#N/A",07912,New Jersey,7287 Sleepy Creek Estates,"#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A"
155a8d69-bcee-403b-b187-90242dbb1728,"#N/A","#N/A","#N/A",Washington,USA,"#N/A","#N/A","#N/A",20082,D.C.,6090 Silver Deer Turnabout,false,false,Opportunity Close,USD,"#N/A","#N/A",Communications,false,false,"#N/A",Burleigh and Stronginthearm,"#N/A","#N/A","#N/A",(202) 755-8410,"#N/A",false,false,"#N/A",Never,false,false,"#N/A","#N/A",Same,"#N/A","#N/A",Washington,USA,"#N/A","#N/A","#N/A",20082,D.C.,6090 Silver Deer Turnabout,"#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A"
156ddcac-a92c-4501-8ff4-4f8779987169,"#N/A","#N/A","#N/A",Alexandria,USA,"#N/A","#N/A","#N/A",24330,Virginia,270 Colonial Cloud Plaza,false,false,Opportunity Close,USD,"#N/A","#N/A",Telecommunications,false,false,"#N/A",Moes Tavern,"#N/A","#N/A","#N/A",(540) 496-9289,"#N/A",false,false,"#N/A",Never,false,false,"#N/A","#N/A",Same,"#N/A","#N/A",Alexandria,USA,"#N/A","#N/A","#N/A",24330,Virginia,270 Colonial Cloud Plaza,"#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A"
157eb224-52bf-43ca-81d8-5cd5eedebdf4,5544231451663,"#N/A",4.5E7,São Paulo,Brazil,"#N/A","#N/A","#N/A",01310-100,SP,Avenida Paulista 900,false,false,Manual,USD,"#N/A","#N/A",Professional Services,false,false,"#N/A",Brasil Comércio,200,"#N/A","#N/A",+551199887766,"#N/A",false,false,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A",São Paulo,Brazil,"#N/A","#N/A","#N/A",01310-100,SP,Avenida Paulista 900,"#N/A","#N/A","#N/A","#N/A",Customer,"#N/A"
15885321-5f7a-4c80-930c-24156add7dba,0472482402,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,Manual,USD,"#N/A","#N/A","#N/A",false,false,"#N/A",Benassi Industries,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
15e5a130-16f1-47a1-a6c2-19ef3587644d,"#N/A","#N/A","#N/A",Manchester,USA,"#N/A","#N/A","#N/A",03678,New Hampshire,466 Stony Circle,false,false,Opportunity Close,USD,"#N/A","#N/A",Manufacturing,false,false,"#N/A",Krustyco,"#N/A","#N/A","#N/A",(603) 419-2762,"#N/A",false,false,"#N/A",Never,false,false,"#N/A","#N/A",Same,"#N/A","#N/A",Manchester,USA,"#N/A","#N/A","#N/A",03678,New Hampshire,466 Stony Circle,"#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A"
161d5bd2-15e0-439e-bb46-10d635a5c247,"#N/A","#N/A","#N/A",Baltimore,USA,"#N/A","#N/A","#N/A",21823,Maryland,4572 Grand Deer Orchard,false,false,Opportunity Close,USD,"#N/A","#N/A",Consulting,false,false,"#N/A",Megadodo Publications,"#N/A","#N/A","#N/A",(240) 466-2461,"#N/A",false,false,"#N/A",Never,false,false,"#N/A","#N/A",Same,"#N/A","#N/A",Baltimore,USA,"#N/A","#N/A","#N/A",21823,Maryland,4572 Grand Deer Orchard,"#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A"
1672f038-2058-48e7-9ac9-7d01f7201ffb,"#N/A","#N/A","#N/A",New York,USA,"#N/A","#N/A","#N/A",12820,New York,4994 Harvest Brook Ridge,false,false,Manual,USD,"#N/A","#N/A",Food & Beverage,false,false,"#N/A",The New Firm,"#N/A","#N/A","#N/A",(607) 603-4483,"#N/A",false,false,"#N/A","#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A",New York,USA,"#N/A","#N/A","#N/A",12820,New York,4994 Harvest Brook Ridge,"#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A"
1672f31b-4376-4a7b-bfad-efb604ca3138,4517286,"#N/A","#N/A",Chicago,United States,"#N/A","#N/A","#N/A",60612,IL,1901 West Madison Street,false,false,Opportunity Close,USD,"Blackhawk Solutions is a manufacturer of cloud computing systems. They are best known for their video terminal line introduced in the 1980s, which competed with the market leading Digital. Current products include thin client hardware and software as well as desktop virtualization solutions. Other products include cloud software-supporting desktop computers, laptops, and mobile devices.","#N/A",Technology,false,false,"#N/A",Blackhawk Solutions,350,"#N/A","#N/A",1-312-555-9999,"#N/A",true,true,Add-on,Always,false,true,"#N/A",Contract Based,Same,No,"#N/A",Chicago,United States,"#N/A","#N/A","#N/A",60612,IL,1901 West Madison Street,"#N/A","#N/A","#N/A","#N/A",Customer,https://www.nhl.com/blackhawks
16bc2635-cfb9-4648-9f2b-c88554993603,43992,"#N/A","#N/A",Charlotte,United States,"#N/A","#N/A","#N/A",28202,NC,333 E Trade St,false,false,Opportunity Close,USD,"#N/A",(704) 424-4121,Manufacturing,false,false,"#N/A",Farpoint Manufacturing,"#N/A","#N/A",a5dba697-e89a-4f1d-9a64-ec283beb8894,(704) 424-4120,"#N/A",false,true,Add-on,Prompt,false,true,"#N/A",Contract Based,Same,No,"#N/A",Charlotte,United States,"#N/A","#N/A","#N/A",28202,NC,333 E Trade St,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
16f5f5a5-202f-424e-bb90-fbeee39cc5c0,128749021,"#N/A","#N/A",Chicago,United States,"#N/A","#N/A","#N/A",60654,IL,111 West Illinois Street,false,false,Opportunity Close,USD,"#N/A","#N/A","#N/A",false,false,"#N/A",Venture IT,200,"#N/A",7e59aed4-6960-43b7-8271-76d9b86b367f,6302076893,"#N/A",false,true,Add-on,Prompt,false,true,"#N/A",Contract Based,Same,No,"#N/A",Chicago,United States,"#N/A","#N/A","#N/A",60654,IL,111 West Illinois Street,"#N/A","#N/A","#N/A","#N/A","#N/A",venture.com
170f339b-0fa3-458b-95a3-b32ca1b39003,"#N/A","#N/A","#N/A",Los Angeles,USA,"#N/A","#N/A","#N/A",93742,California,8350 Clear Apple Impasse,false,false,Manual,USD,"#N/A","#N/A",Education,false,false,"#N/A",North Central Positronics,"#N/A","#N/A","#N/A",(925) 130-6203,"#N/A",false,false,"#N/A","#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A",Los Angeles,USA,"#N/A","#N/A","#N/A",93742,California,8350 Clear Apple Impasse,"#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A"
1797584b-ac94-4722-bcd8-397b3506ab18,123456,"#N/A",8.0E7,London,United Kingdom,"#N/A","#N/A","#N/A",EC4A 3BF,London,New Street Square,false,false,Manual,USD,"#N/A","#N/A",Professional Services,false,false,"#N/A",Ipanema Ltd,500,"#N/A",1f176244-7970-442f-ae18-544f36c1bd17,+44 (0)208 453 4499,"#N/A",false,false,Add-on,Prompt,true,true,"#N/A",Contract Based,Same,No,"#N/A",London,United Kingdom,"#N/A","#N/A","#N/A",W4 5JT,"#N/A",Saint Albans Avenue,"#N/A","#N/A",Active,"#N/A",Prospect,www.ipanemaservices.com
179cb240-1bd1-4ebb-b012-aae12199cd8c,121212,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,false,Manual,USD,"#N/A","#N/A","#N/A",false,false,"#N/A",Skittles,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
18548ef3-5ad0-430f-9fa7-886df879f6d6,00000000,"#N/A","#N/A",San Francisco,United States,"#N/A","#N/A","#N/A",94105,CA,50 Fremont Street,false,false,Manual,USD,"#N/A","#N/A",Engineering,false,false,"#N/A","*Ohana, Inc","#N/A","#N/A","#N/A",333 555 9136,"#N/A",false,false,"#N/A",Never,false,true,"#N/A",Contract Based,Same,No,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",Customer,ohana.com
18c52ac7-01b5-4601-b20e-53bba808979d,"#N/A","#N/A","#N/A",Apex,United States,"#N/A","#N/A","#N/A",27502,NC,311 Cameron Glen Drive,false,false,Manual,USD,"#N/A",(919) 555-2222,"#N/A",false,false,"#N/A",Fiberoptic Friends,"#N/A","#N/A","#N/A",(919) 555-1111,"#N/A",false,false,"#N/A","#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A",Raleigh,United States,"#N/A","#N/A","#N/A",27614,NC,10600 Hanarry Court,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
18e4336b-922b-49d9-9ede-964c9e70ff95,"#N/A","#N/A","#N/A",Apex,United States,"#N/A","#N/A","#N/A",27502,NC,311 Cameron Glen Drive,false,false,Manual,USD,"#N/A",(919) 555-2222,"#N/A",false,false,"#N/A",Luxurious Lawns,"#N/A","#N/A","#N/A",(919) 555-1111,"#N/A",false,false,"#N/A","#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A",Raleigh,United States,"#N/A","#N/A","#N/A",27614,NC,10600 Hanarry Court,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
18f82bc7-36c2-41f0-9191-a263ec473116,"#N/A","#N/A","#N/A",Chicago,United States,"#N/A","#N/A","#N/A",60654,IL,111 West Illinois Street,false,false,Manual,USD,"#N/A","#N/A","#N/A",false,false,"#N/A",Soft Tech Solutions,350,"#N/A","#N/A",312-222-1332,"#N/A",false,false,"#N/A","#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A",Chicago,United States,"#N/A","#N/A","#N/A",60654,IL,111 West Illinois Street,"#N/A","#N/A","#N/A","#N/A",Prospect,www.softtechsolutions.com
19657362-8478-4063-bb0c-647be3c952ec,"#N/A","#N/A","#N/A",Parker,USA,"#N/A","#N/A","#N/A",80134,CO,11726 Fenwick Cir,false,false,Manual,USD,"#N/A","#N/A","#N/A",false,false,"#N/A",JMR Account,"#N/A","#N/A","#N/A","#N/A","#N/A",false,false,"#N/A","#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A",Parker,USA,"#N/A","#N/A","#N/A",80134,CO,11726 Fenwick Cir,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A"
19c291bf-ad37-45cf-a10a-c97eeff8e82a,"#N/A","#N/A",1.0E7,Las Vegas,USA,"#N/A","#N/A","#N/A",89082,Nevada,5443 Red Limits,false,false,Opportunity Close,USD,"#N/A",(775) 042-5969,Food & Beverage,false,false,"#N/A",St. Anky Beer,5000,"#N/A","#N/A",(775) 042-5968,"#N/A",true,true,Add-on,Prompt,false,true,"#N/A",Contract Based,Uplift,"#N/A","#N/A",Las Vegas,USA,"#N/A","#N/A","#N/A",89082,Nevada,5443 Red Limits,"#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A"
1a17237b-433f-4b36-b0d1-c6af75d060b9,"#N/A","#N/A","#N/A",Ternton,USA,"#N/A","#N/A","#N/A",08178,New Jersey,468 High Fox Avenue,false,false,Manual,USD,"#N/A","#N/A",Transportation,false,false,"#N/A",Smith and Co.,"#N/A","#N/A","#N/A",(201) 458-8803,"#N/A",false,false,"#N/A","#N/A",false,false,"#N/A","#N/A","#N/A","#N/A","#N/A",Ternton,USA,"#N/A","#N/A","#N/A",08178,New Jersey,468 High Fox Avenue,"#N/A","#N/A","#N/A","#N/A",Prospect,"#N/A"
